,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,50-59 deaths,60-69 deaths,70-79 deaths,80-89 deaths,90+ deaths
116,116,0,0,0,0,2.232364617212888e-07,1.1312660042128693e-06,1.3876864266462725e-06,4.955452078088133e-06,7.722803378680324e-06,4.346778521875865e-06
117,117,0,0,0,0,1.8685060789824441e-07,9.468782068661266e-07,1.161504041014244e-06,4.147750891865553e-06,6.464044873577313e-06,3.6382865189180833e-06
118,118,0,0,0,0,1.5633951607673774e-07,7.92261166876569e-07,9.718404544460056e-07,3.470458964705411e-06,5.408522127922331e-06,3.0441857273803182e-06
119,119,0,0,0,0,1.307647777715278e-07,6.626594352049476e-07,8.128623155813999e-07,2.9027452986496357e-06,4.523771160856161e-06,2.5462038013521425e-06
120,120,0,0,0,0,1.0933605244392251e-07,5.540679072358256e-07,6.796566956384759e-07,2.4270657405851535e-06,3.7824503609975026e-06,2.128951519681844e-06
121,121,0,0,0,0,9.138803490261123e-08,4.6311510350947343e-07,5.68087912764725e-07,2.0286516995415547e-06,3.1615436800731906e-06,1.7794743036514877e-06
122,122,0,0,0,0,7.636094587544792e-08,3.8696430436298735e-07,4.7467625718565325e-07,1.6950770721124435e-06,2.6416857096687094e-06,1.4868723365447823e-06
123,123,0,0,0,0,6.378401753613867e-08,3.2322986170977284e-07,3.964953336448019e-07,1.4158916505444938e-06,2.206590367611624e-06,1.2419789998785886e-06
124,124,0,0,0,0,5.326152317150107e-08,2.699064034249975e-07,3.310852187752157e-07,1.1823110062184985e-06,1.8425675981913434e-06,1.0370888482067184e-06
125,125,0,0,0,0,4.446096630401811e-08,2.2530898091811606e-07,2.7637904211496213e-07,9.869543091940252e-07,1.538114778134913e-06,8.657276320453441e-07
126,126,0,0,0,0,3.7103101417574737e-08,1.8802249847952086e-07,2.306409527666263e-07,8.236228060843773e-07,1.2835714863860846e-06,7.224579851039434e-07
127,127,0,0,0,0,3.095350734054309e-08,1.5685901082426346e-07,1.9241373771277234e-07,6.87112764160886e-07,1.0708279876340458e-06,6.027153442907688e-07
128,128,0,0,0,0,2.5815475564862452e-08,1.3082168416366675e-07,1.60474614059706e-07,5.730576046956373e-07,8.930792056876009e-07,5.026694736698298e-07
129,129,0,0,0,0,2.1524011797822472e-08,1.0907439865963092e-07,1.3379794137797912e-07,4.777947480885968e-07,7.446172088254639e-07,4.1910766487684e-07
130,130,0,0,0,0,1.7940779178192042e-08,9.091612282727409e-08,1.1152378763339346e-07,3.982533622670017e-07,6.206562717630018e-07,3.493362732780045e-07
131,131,0,0,0,0,1.4949837554915943e-08,7.575932203896078e-08,9.293144361616248e-08,3.3185978225672336e-07,5.171854771823623e-07,2.9109775476720307e-07
132,132,0,0,0,0,1.2454055383517114e-08,6.311177556445572e-08,7.741711850810762e-08,2.764578606694031e-07,4.3084458628527765e-07,2.4250079952849455e-07
133,133,0,0,0,0,1.0372089607937019e-08,5.25612719160464e-08,6.447516617094127e-08,2.302419264552708e-07,3.588195586443139e-07,2.0196152540278771e-07
134,134,0,0,0,0,8.635844801185077e-09,4.376273287038696e-08,5.368229061160345e-08,1.9170038234841876e-07,2.987546518794825e-07,1.6815400320629995e-07
135,135,0,0,0,0,7.1883365710182244e-09,3.642738613097062e-08,4.468426444700153e-08,1.595682762761339e-07,2.4867850677126565e-07,1.399686537494384e-07
136,136,0,0,0,0,5.98189579359047e-09,3.031366515959934e-08,3.7184766029582305e-08,1.3278743854247218e-07,2.0694202322258263e-07,1.1647728133293104e-07
137,137,0,0,0,0,4.97665990115766e-09,2.5219563673868013e-08,3.0936000963379705e-08,1.1047299110088785e-07,1.7216616677605254e-07,9.69036966552585e-08
138,138,0,0,0,0,4.1393059930562785e-09,2.0976215600592468e-08,2.5730826846159386e-08,9.188522487308932e-08,1.4319814094024518e-07,8.059904841420103e-08
139,139,0,0,0,0,3.4419874438016574e-09,1.7442506264777626e-08,2.1396142993942475e-08,7.640599434171017e-08,1.1907459944224579e-07,6.702111732967258e-08
140,140,0,0,0,0,2.8614416842923436e-09,1.4500551009982455e-08,1.778734421480783e-08,6.351891188124073e-08,9.899078016627712e-08,5.571694318650866e-08
141,141,0,0,0,0,2.3782419477719365e-09,1.2051903369918091e-08,1.4783669498956158e-08,5.279273785031027e-08,8.227461951311185e-08,4.630825510621966e-08
142,142,0,0,0,0,1.9761699916196858e-09,1.0014376293314043e-08,1.228430272085252e-08,4.386745613202533e-08,6.836505188467504e-08,3.84792574157203e-08
143,143,0,0,0,0,1.6416904366036634e-09,8.319378322210694e-09,1.0205105017630026e-08,3.644260540109261e-08,5.679382459653489e-08,3.196639417402705e-08
144,144,0,0,0,0,1.3635104776004678e-09,6.909682395984528e-09,8.475877855108045e-09,3.026750548553344e-08,4.717026619256221e-08,2.654977602084618e-08
145,145,0,0,0,0,1.1322111718785745e-09,5.7375573795618016e-09,7.038071035522673e-09,2.5133072622899546e-08,3.916853096552021e-08,2.2046000757233655e-08
146,146,0,0,0,0,9.399388644023543e-10,4.7632043400884605e-09,5.842864530064676e-09,2.086496965130074e-08,3.25169239011783e-08,1.8302144892269258e-08
147,147,0,0,0,0,7.801469793609443e-10,3.953448057881628e-09,4.849563398831774e-09,1.7317874240969915e-08,2.6988968027983157e-08,1.519073590239177e-08
148,148,0,0,0,0,6.473800531530667e-10,3.2806425988418363e-09,4.024255292863664e-09,1.437068481095818e-08,2.2395933098163637e-08,1.2605547000874411e-08
149,149,0,0,0,0,5.370931621043764e-10,2.7217562520877836e-09,3.3386879775370175e-09,1.1922512145887699e-08,1.858058873977494e-08,1.0458081100552834e-08
150,150,0,0,0,0,4.4550103433949346e-10,2.2576068940707345e-09,2.769331379125844e-09,9.889329948099268e-09,1.5411984523827976e-08,8.674632775527996e-09
151,151,0,0,0,0,3.6945189359785634e-10,1.872222683502011e-09,2.2965933705068067e-09,8.20117439492861e-09,1.2781085626144715e-08,7.193831794209907e-09
152,152,0,0,0,0,3.0632218979541483e-10,1.5523086012904162e-09,1.9041653934220346e-09,6.799807344560852e-09,1.0597131060383519e-08,5.964593351417168e-09
153,153,0,0,0,0,2.5392862927649274e-10,1.2868006578401826e-09,1.5784756193807687e-09,5.63676356421245e-09,8.784590389040149e-09,4.944405153699756e-09
154,154,0,0,0,0,2.1045475541305165e-10,1.0664938352273453e-09,1.3082325586869055e-09,4.671720950125067e-09,7.280623799675018e-09,4.097897823690747e-09
155,155,0,0,0,0,1.7438973192924784e-10,8.83731867519293e-10,1.0840445242625051e-09,3.871141626339494e-09,6.0329643310321145e-09,3.3956529114502406e-09
156,156,0,0,0,0,1.44477208963486e-10,7.321481160546637e-10,8.981017719617771e-10,3.2071368622942324e-09,4.9981489086606e-09,2.8132072331764736e-09
157,157,0,0,0,0,1.1967272736923281e-10,6.064497128308389e-10,7.439117164352878e-10,2.656521524126028e-09,4.140044758534461e-09,2.330223463371081e-09
158,158,0,0,0,0,9.910820063435758e-11,5.022375702063238e-10,6.160781430111607e-10,2.200025636503211e-09,3.4286206689189477e-09,1.9297985397969894e-09
159,159,0,0,0,0,8.206229717709117e-11,4.1585629116430274e-10,5.101170976013657e-10,1.8216369223169884e-09,2.8389223741269835e-09,1.5978869584061206e-09
160,160,0,0,0,0,6.793576566939735e-11,3.4426912870493645e-10,4.2230350354211085e-10,1.508053068782442e-09,2.3502189409357725e-09,1.3228203170842807e-09
161,161,0,0,0,0,5.6230914372299783e-11,2.8495399597673016e-10,3.4954360067653724e-10,1.248226205210615e-09,1.9452928618930346e-09,1.0949077447935757e-09
162,162,0,0,0,0,4.653446008161734e-11,2.3581655213859845e-10,2.892683306690085e-10,1.0329821801335651e-09,1.6098467193592302e-09,9.06101942533048e-10
163,163,0,0,0,0,3.8503309057769706e-11,1.951181462512963e-10,2.393449481704367e-10,8.547049232567148e-10,1.3320112807242175e-09,7.497223148179884e-10
164,164,0,0,0,0,3.1852706406830434e-11,1.6141576345717723e-10,1.9800335479198348e-10,7.070733828129226e-10,1.101935529536856e-09,6.202242187734179e-10
165,165,0,0,0,0,2.634635348613332e-11,1.3351194425868086e-10,1.6377466674766492e-10,5.848421495584626e-10,9.114447798973199e-10,5.130065338800002e-10
166,166,0,0,0,0,2.1788203759866512e-11,1.1041320945667655e-10,1.3544021610734343e-10,4.836593393710008e-10,7.537568563604674e-10,4.2425191388262774e-10
167,167,0,0,0,0,1.801565839199974e-11,9.129557835326518e-11,1.1198925312159234e-10,3.9991554752476777e-10,6.232466973634083e-10,3.5079429387107687e-10
168,168,0,0,0,0,1.489387356952513e-11,7.54757207238139e-11,9.258355930412382e-11,3.306174813997549e-10,5.152494186544315e-10,2.900080445656542e-10
169,169,0,0,0,0,1.2311038942689781e-11,6.238702999061894e-11,7.652809718877168e-11,2.732831502594909e-10,4.258969722444891e-10,2.397160358368018e-10
170,170,0,0,0,0,1.017448134867418e-11,5.155987857675026e-11,6.324679022797099e-11,2.2585537485227157e-10,3.519833558102287e-10,1.981137698413266e-10
171,171,0,0,0,0,8.407393808706872e-12,4.2605041875705524e-11,5.22621895269891e-11,1.8662917696965407e-10,2.9085145325785093e-10,1.6370568925369268e-10
172,172,0,0,0,0,6.946123680703854e-12,3.5199955779844167e-11,4.3178616410581517e-11,1.541915812622763e-10,2.402992191170151e-10,1.352523731686502e-10
173,173,0,0,0,0,5.737955136092106e-12,2.9077479230359105e-11,3.566837781635091e-11,1.273723901726423e-10,1.985029639425715e-10,1.1172735830310795e-10
174,174,0,0,0,0,4.739208273551434e-12,2.401626134644037e-11,2.9459949972096675e-11,1.0520198764386399e-10,1.639515936825226e-10,9.228012563596928e-11
175,175,0,0,0,0,3.913714429032371e-12,1.983301495474062e-11,2.4328500591084074e-11,8.687749371608352e-11,1.3539386345164762e-10,7.620641220390403e-11
176,176,0,0,0,0,3.2315314682092415e-12,1.6376006246208077e-11,2.0087902850355117e-11,7.173424630577521e-11,1.1179393343080458e-10,6.292319574709667e-11
177,177,0,0,0,0,2.6678665495749443e-12,1.3519595804554928e-11,1.6584039051698172e-11,5.922188846398574e-11,9.229410215544898e-11,5.194771914725049e-11
178,178,0,0,0,0,2.202200428121007e-12,1.1159800955395374e-11,1.3689357102754615e-11,4.8884929476814595e-11,7.618451204471088e-11,4.288043918996301e-11
179,179,0,0,0,0,1.8175520617877466e-12,9.210569109246033e-12,1.1298299150677132e-11,4.034642043764546e-11,6.287770866582952e-11,3.5390707251192516e-11
180,180,0,0,0,0,1.499881258094443e-12,7.60075063255879e-12,9.323588303587175e-12,3.3294694065654725e-11,5.188797546026696e-11,2.9205137851489854e-11
181,181,0,0,0,0,1.2375572390406736e-12,6.271405764091373e-12,7.6929251143511e-12,2.7471567792602608e-11,4.2812948894101606e-11,2.4097260746634548e-11
